Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Lesotho,LSO,1979,3500,,,5320,10500,2650,744
Lesotho,LSO,1980,3500,,,5680,10800,2700,760
Lesotho,LSO,1981,3500,,,5860,10800,2250,768
Lesotho,LSO,1982,3500,,,6040,11700,2500,880
Lesotho,LSO,1983,3500,,,6170,12000,2400,960
Lesotho,LSO,1984,3500,,,6300,12000,2400,1000
Lesotho,LSO,1985,3500,,,6480,12300,2500,1040
Lesotho,LSO,1986,3500,,,6570,12450,3000,1040
Lesotho,LSO,1987,3500,,,6660,12450,3000,1080
Lesotho,LSO,1988,3500,,,6790,12600,3000,1120
Lesotho,LSO,1989,3500,,,6920,11385,3000,1160
Lesotho,LSO,1990,3875,,,6840,9450,2850,1280
Lesotho,LSO,1991,3031.23,58,,754,2175,500,936
Lesotho,LSO,1992,3123.94,53.12,,702.8,2853,441.7,832
Lesotho,LSO,1993,3216.5,64.83,,678.2,2695,591.8,1074.24
Lesotho,LSO,1994,3308.77,69.77,,738.2,2375,446.8,1287.8
Lesotho,LSO,1995,3414.78,62.88,,646.8,2395,645.3,1607.35
Lesotho,LSO,1996,3498.32,62.4,,574.1,2235,627,1497.34
Lesotho,LSO,1997,3600,56.13,,595.8,2506,782.2,1387.28
Lesotho,LSO,1998,3700,57.89,,430,2076,789,1277.38
Lesotho,LSO,1999,3800,65.67,,710.4,3178,1039,1167.82
Lesotho,LSO,2000,3900,65.17,,715.3,3224,1219,1071.78
Lesotho,LSO,2001,4000,61.63,,673.3,3403,1114,1017.61
Lesotho,LSO,2002,4050,53.42,,663.5,2966,992.3,1070.55
Lesotho,LSO,2003,4100,53.22,,605.2,3108,680.6,962.93
Lesotho,LSO,2004,4150,56.87,,599.2,3050,1097,855.43
Lesotho,LSO,2005,4200,51.14,,656.1,3245,1340,961.78
Lesotho,LSO,2006,4300,50.36,,629.9,3018,2176,961.19
Lesotho,LSO,2007,4400,51.02,,661.9,3314,970.6,953.12
Lesotho,LSO,2008,4500,58.24,,870.3,2730,1320,645.33
Lesotho,LSO,2009,4699.57,56.23,,742.6,1953,808.6,821.87
Lesotho,LSO,2010,4881.08,53.61,,435,1898,561.3,534.78
Lesotho,LSO,2011,5200,53.24,,666.5,2484,914.1,516.34
Lesotho,LSO,2012,5266.39,54.29,,714.6,2654,942.6,531.96
Lesotho,LSO,2013,5129.56,47.57,,937.7,2517,530.1,390.2
Lesotho,LSO,2014,5170.06,44.65,,828.1,2339,1764,962.65
Lesotho,LSO,2015,5438.32,37.4,,927.9,2506,1257,554.71
Lesotho,LSO,2016,5245.98,146.2,,829.59,2301.3,1810.3,309.85
Lesotho,LSO,2017,5351.03,68,,794.88,1986.81,665.94,459.16
Lesotho,LSO,2018,5426.97,53.91,,953.67,1679.93,579.51,444.28
Lesotho,LSO,2019,5520.02,45.62,,688.83,1392.05,651.8,298.4
Lesotho,LSO,2020,5440.26,39.12,,962.37,1635.8,919.36,488.81
Lesotho,LSO,2021,5527.14,51.83,,467.32,1034.28,717.71,781.94
Lesotho,LSO,2022,5605.66,78.6,,798.5,955.53,744.36,574.56
Lesotho,LSO,2023,5681.64,69.34,,804.71,1266.63,723.05,494.88
Liberia,LBR,1961,3000,,,648.26,2037.5,1920,1084.96
Liberia,LBR,1962,3050,,,685.39,2112.5,1984,1080.97
Liberia,LBR,1963,3100,,,705,2187.5,2050.96,1134.17
Liberia,LBR,1964,3150,,,731.2,2262.5,2113.36,1225.98
Liberia,LBR,1965,3180,,,749.8,2350,2176.52,1305.98
Liberia,LBR,1966,3200,,,785.5,2487.5,2273.04,1320.57
Liberia,LBR,1967,3300,,,809,2375,2400.08,1376.81
Liberia,LBR,1968,3500,,,837,2062.5,2496,1446.72
Liberia,LBR,1969,3700,,,865.5,2062.5,2564.68,1483.7
Liberia,LBR,1970,4000,,,889,2687.5,2624.28,1572.5
Liberia,LBR,1971,4200,,,922,2937.5,2656,1656.8
Liberia,LBR,1972,4400,,,945.5,3200,2688,1724
Liberia,LBR,1973,4600,,,978.5,2962.5,2752,1848
Liberia,LBR,1974,4800,,,1011.5,2350,2840,1944
Liberia,LBR,1975,5000,,,1035,2125,2880,2056
Liberia,LBR,1976,5250,,,1098.5,2187.5,3000,2128
Liberia,LBR,1977,5400,,,1152,2212.5,3040,2688
Liberia,LBR,1978,5600,,,1180,2187.5,3120,2712
Liberia,LBR,1979,5700,,,1129,2187.5,3200,2812
Liberia,LBR,1980,5800,,,1117,1662.5,3320,2704
Liberia,LBR,1981,5900,,,1178,1837.5,3440,2973
Liberia,LBR,1982,6000,,,1221,2250,3600,3010
Liberia,LBR,1983,6000,,,1287,2725,3680,3456
Liberia,LBR,1984,6000,,,1297,2187.5,3840,3576
Liberia,LBR,1985,6000,,,1306,1562.5,4080,4072
Liberia,LBR,1986,6000,,,1311,1437.5,4160,4197
Liberia,LBR,1987,6000,,,1320.5,1437.5,4480,4477
Liberia,LBR,1988,6000,,,1325.5,1137.5,4480,4437
Liberia,LBR,1989,6000,,,1325.5,975,4280,4760
Liberia,LBR,1990,5732,,,1316,1000,4000,4760
Liberia,LBR,1991,5456.2,,,1316,1000,4000,4760
Liberia,LBR,1992,5553.63,,,1316,1000,4000,4760
Liberia,LBR,1993,5651.05,,,1316,1000,4000,4760
Liberia,LBR,1994,5748.48,,,1316,1000,4000,4760
Liberia,LBR,1995,5845.9,,,1316,1000,4000,4760
Liberia,LBR,1996,5943.32,,,1316,1000,4000,5400
Liberia,LBR,1997,6040.75,,,1316,1000,4000,5560
Liberia,LBR,1998,6138.17,,,1316,1000,4000,5800
Liberia,LBR,1999,6222.62,,,1316,1000,4000,5800
Liberia,LBR,2000,6496.08,,,1316,1000,4400,6600
Liberia,LBR,2001,6500,,,1316,1000,4400,7080
Liberia,LBR,2002,6503.39,,,1316,1000,4400,7400
Liberia,LBR,2003,6510.29,,,1316,1000,4400,7880
Liberia,LBR,2004,6521.54,,,1316,1000,4400,8200
Liberia,LBR,2005,6539.3,,,1316,1000,4400,8680
Liberia,LBR,2006,6565.75,,,1415.5,1018.75,5100,9210
Liberia,LBR,2007,6600,,,1514.6,1045,5882,9730
Liberia,LBR,2008,6700,,,1619.19,1056.25,6783.2,10270
Liberia,LBR,2009,7033.29,,,1731.63,1075,7822,10690
Liberia,LBR,2010,7500,,,1857.3,1100,9020,11180
Liberia,LBR,2011,8000,,,1893,1125,9720,11760
Liberia,LBR,2012,8490.96,,,1903,1137.5,9800,11921.12
Liberia,LBR,2013,7663.08,,,1911.34,1160.25,9878.91,12384.2
Liberia,LBR,2014,7624.81,,,1905.49,1162.05,9848.64,12777.8
Liberia,LBR,2015,7982.55,,,1903.19,1179.42,9770.06,12851.14
Liberia,LBR,2016,7756.82,,,1906.41,1182.77,9734.39,12957.64
Liberia,LBR,2017,7749.45,,,1906.78,1130.45,9716.35,13185.65
Liberia,LBR,2018,7810.3,,,1904.51,1079.71,9651.18,13388.68
Liberia,LBR,2019,7899.27,,,1902.15,919.61,9645.74,13593.94
Liberia,LBR,2020,8132.78,,,1931.09,1159.78,9726.91,14243.15
Liberia,LBR,2021,8139.93,,,1938.19,1172.89,9702.92,14506.33
Liberia,LBR,2022,8035.77,,,1947.19,1182.78,9709.83,14804.63
Liberia,LBR,2023,8124.36,,,1954.95,1192.6,9718.19,15104.23
Libya,LBY,1961,,,3878,7656,2441,,381
Libya,LBY,1962,,,4533,8416,2543,,453
Libya,LBY,1963,,,4829,8743,2615,,530
Libya,LBY,1964,,,6214,8649,2419,,622
Libya,LBY,1965,,,10696,10678,2736,,805
Libya,LBY,1966,,,12637,15623,3240,,1025
Libya,LBY,1967,,,10479,16231,5334,,1321
Libya,LBY,1968,,,10203,19165,6641,,1782
Libya,LBY,1969,,,11216,22884,4861,,1973
Libya,LBY,1970,,,12103,28296,5692,,1884
Libya,LBY,1971,,,10472,30929,5791,,2730
Libya,LBY,1972,,,11031,34757,6300,,4500
Libya,LBY,1973,,,11925,32123,3757,,10200
Libya,LBY,1974,,,9685,37083,8053,,9495
Libya,LBY,1975,,,4500,37919,9494,,11885
Libya,LBY,1976,,,5649,37600,10835,,19841
Libya,LBY,1977,,,7411,41000,34000,,15235
Libya,LBY,1978,,,6088,52000,41118,,20357
Libya,LBY,1979,,,7088,52700,40587,,25339
Libya,LBY,1980,,,8440,59050,50000,,26890
Libya,LBY,1981,,,7000,61560,51000,,35364
Libya,LBY,1982,,,8000,59400,33400,,34800
Libya,LBY,1983,,,9000,63240,37000,,40000
Libya,LBY,1984,,,9000,62310,34000,,44000
Libya,LBY,1985,,,8400,47100,21200,,45000
Libya,LBY,1986,,,7600,39450,25400,,47500
Libya,LBY,1987,,,6000,41500,29400,,53300
Libya,LBY,1988,,,7000,44650,33000,,52650
Libya,LBY,1989,,,8000,36675,27200,,58500
Libya,LBY,1990,,,10000,28800,24000,,65000
Libya,LBY,1991,,,10600,29550,30600,,66300
Libya,LBY,1992,,,10000,29475,26600,,67600
Libya,LBY,1993,,,7600,35475,25600,,71500
Libya,LBY,1994,,,6680,31020,22100,,83788
Libya,LBY,1995,,,7470,36376,21600,,102800
Libya,LBY,1996,,,7790,47462,14500,,100000
Libya,LBY,1997,,,4100,37290,40000,,99000
Libya,LBY,1998,,,3100,42673,44000,,98000
Libya,LBY,1999,,,3480,37053,16000,,98150
Libya,LBY,2000,,,3700,30150,8200,,98540
Libya,LBY,2001,,,3707,34406,6300,,99060
Libya,LBY,2002,,,3800,30900,7400,,98800
Libya,LBY,2003,,,4000,34200,8800,,98800
Libya,LBY,2004,,,4300,35250,8000,,98800
Libya,LBY,2005,,,4700,36600,7600,,98800
Libya,LBY,2006,,,5000,38700,9600,,93500
Libya,LBY,2007,,,5000,40700,9800,,120000
Libya,LBY,2008,,,5000,41100,16000,,112200
Libya,LBY,2009,,,5234,42450,9800,,115200
Libya,LBY,2010,,,5375,44925,13400,,118800
Libya,LBY,2011,,,5105,45000,9000,,122400
Libya,LBY,2012,,,5105,45150,8900,,124200
Libya,LBY,2013,,,5226.18,45484.8,8900,,125000
Libya,LBY,2014,,,5222.89,44423.52,7791.42,,120674.16
Libya,LBY,2015,,,5143.1,43450.9,7171.62,,118857.52
Libya,LBY,2016,,,5017.18,43087.54,7632.18,,119028.37
Libya,LBY,2017,,,4897.96,42544.8,6554.41,,120100.23
Libya,LBY,2018,,,5790,42963.71,6650,,124040
Libya,LBY,2019,,,5890,44180.88,6330,,124280
Libya,LBY,2020,,,4570,42435.81,7010,,129750
Libya,LBY,2021,,,5780,41562.61,5860,,127570
Libya,LBY,2022,,,6344.14,40937.28,6398.14,,127868
Libya,LBY,2023,,,5601.63,41277.98,6481.73,,131077.19
Lithuania,LTU,2003,100,118,,670,43230,91348,40736.11
Lithuania,LTU,2004,100,19,,652,47600,97119,53061
Lithuania,LTU,2005,115,16,,735,52891,105621,60475
Lithuania,LTU,2006,97,16,,611,47323,106217,65690
Lithuania,LTU,2007,98,38,,801,55977,99288,68163
Lithuania,LTU,2008,105,17,,801,47539,75863,70648
Lithuania,LTU,2009,102,10,,748,45114,60424,71437
Lithuania,LTU,2010,100,873,,593,43717,73337,77608
Lithuania,LTU,2011,100,737,,596,41980,74927,80171
Lithuania,LTU,2012,100,706,,607,40902,79439,85283
Lithuania,LTU,2013,100,369,,665,37709,86965,92980
Lithuania,LTU,2014,110,569,,668,40240,84851,99647
Lithuania,LTU,2015,100,535,,962,45102,84314,110713
Lithuania,LTU,2016,100,485,,1165,43319,74037,111772
Lithuania,LTU,2017,100,222,,1336,41917,71476,133640
Lithuania,LTU,1992,,325,,1925.5,226113,155285,35682.73
Lithuania,LTU,1993,,180,,1945.93,161784,90198,23981.09
Lithuania,LTU,1994,,298,,1700,116140,81602,26356.82
Lithuania,LTU,1995,,615,,1600,86863,93058,28215.9
Lithuania,LTU,1996,,376,,1400,83008,88475,27404.21
Lithuania,LTU,1997,,369,,1200,89665,87109,23876.44
Lithuania,LTU,1998,,385,,1200,81419,95673,25440.62
Lithuania,LTU,1999,,430,,1200,77253,91020,24608.58
Lithuania,LTU,2000,,523,,867,75411,84528,26926.95
Lithuania,LTU,2001,,437,,792,47331,72251,31155.41
Lithuania,LTU,2002,,370,,831,44732,94867,36339.34
Lithuania,LTU,2018,,214,,1230,41670,72060,107975
Lithuania,LTU,2019,,239,,1160,44180,77660,99658
Lithuania,LTU,2020,,,,1250,43410,80370,
Lithuania,LTU,2021,,,,1130,45540,79210,86991.51
Lithuania,LTU,2022,,,,1000,44580,71210,
Lithuania,LTU,2023,,,,980,45990,66720,
Low Income Food Deficit Countries (FAO),,1961,218510,7573.4,53647.3,587963.5,1186233.2,155547.3,191376.06
Low Income Food Deficit Countries (FAO),,1962,221890,7856.45,55307.04,608035.4,1206868.1,159877.77,198690.27
Low Income Food Deficit Countries (FAO),,1963,228020,8380.95,59564.36,615676,1231684.2,167173.95,205405.19
Low Income Food Deficit Countries (FAO),,1964,231340,9101.35,58723.75,631425.8,1253608.2,177435.62,216700.9
Low Income Food Deficit Countries (FAO),,1965,238330,9512.8,59621.1,648746.06,1269077.5,182715.92,225970.4
Low Income Food Deficit Countries (FAO),,1966,238770,10010.85,68350.25,669301.06,1359377.9,192528.67,235559.45
Low Income Food Deficit Countries (FAO),,1967,242120,10226.95,70924.75,695911.4,1403722.5,203107.92,248562.88
Low Income Food Deficit Countries (FAO),,1968,245440,10791.5,80309.15,716702.25,1462884.9,212460.84,258713.22
Low Income Food Deficit Countries (FAO),,1969,246110,10895.9,77689.3,716904.6,1489917.2,223016.03,279614.4
Low Income Food Deficit Countries (FAO),,1970,249740,11171.45,77596.75,725579.1,1534707.8,244243.38,294159.16
Low Income Food Deficit Countries (FAO),,1971,252440,11530.65,80200.75,724044.5,1507930.2,258570.02,311913.88
Low Income Food Deficit Countries (FAO),,1972,253750,11585.8,82555,700187.2,1530301.4,277601.6,318740.88
Low Income Food Deficit Countries (FAO),,1973,258310,11248.85,81151.75,698049.7,1543493.2,274638.62,328666.25
Low Income Food Deficit Countries (FAO),,1974,262430,11504.45,80710.75,706120.25,1531384.1,295820.34,335375.53
Low Income Food Deficit Countries (FAO),,1975,265860,11821.5,82430.5,751806.56,1561711.6,311794.4,356843.84
Low Income Food Deficit Countries (FAO),,1976,266070,12148,83201.1,803156.5,1650294,327481.84,368136.16
Low Income Food Deficit Countries (FAO),,1977,272470,12382.4,84698.75,850367.94,1762188.2,342404.06,393758.97
Low Income Food Deficit Countries (FAO),,1978,272730,13862.5,86518.75,886321.4,1875421.8,355130.28,415550.16
Low Income Food Deficit Countries (FAO),,1979,278650,12712.7,86780.5,918334.6,1865543.8,365327.66,435056.84
Low Income Food Deficit Countries (FAO),,1980,285050,12535.5,99087.1,953290.1,1866339.5,362173.47,441987.56
Low Income Food Deficit Countries (FAO),,1981,288750,12708.25,95496.3,968504.5,1895148.6,378082.06,484470.5
Low Income Food Deficit Countries (FAO),,1982,293850,12545.75,94742.05,957093.94,1975632.5,375990.66,511832.25
Low Income Food Deficit Countries (FAO),,1983,298950,12821.45,92166.45,959197.44,1998748,393857.9,541027.4
Low Income Food Deficit Countries (FAO),,1984,303900,11958.6,96090.92,948958.3,2053305.5,405042.8,555697.3
Low Income Food Deficit Countries (FAO),,1985,311400,12926.77,97178.6,944548,2071849.2,418576.1,609748.1
Low Income Food Deficit Countries (FAO),,1986,317100,12816.67,101429.03,933237.25,2109622.5,441768.5,635810.56
Low Income Food Deficit Countries (FAO),,1987,323950,13063.75,104810.99,975280.06,2031467.6,464687.38,622988.44
Low Income Food Deficit Countries (FAO),,1988,330550,13670.08,107112.95,1035778.56,2106684,474061.06,658288.1
Low Income Food Deficit Countries (FAO),,1989,337300,14365.9,116833.22,1084532.4,2176308.8,500611.75,635047.9
Low Income Food Deficit Countries (FAO),,1990,343365,15231.77,124021.02,1114564.1,2232673,572239.9,618007.7
Low Income Food Deficit Countries (FAO),,1991,338588,15437,120774.72,1085750.9,2578763.2,623832.75,704039.1
Low Income Food Deficit Countries (FAO),,1992,296178.06,28190.74,127193.96,1241336.5,3120945,665827.94,805357
Low Income Food Deficit Countries (FAO),,1993,351392.25,27758.1,129651.98,1188259.8,3014374.5,641359.44,749703.6
Low Income Food Deficit Countries (FAO),,1994,358233.88,30511.85,142336.8,1249213.2,3052021.8,636889.4,740885.9
Low Income Food Deficit Countries (FAO),,1995,366018.9,28295.58,153459.94,1288051.5,3158336.8,664813.6,749671.6
Low Income Food Deficit Countries (FAO),,1996,371677.75,31512.17,162791.52,1330619.8,3315332.8,663550.4,759523.4
Low Income Food Deficit Countries (FAO),,1997,377412.88,36664.89,169780.66,1385996.1,3386321.2,664774.9,784977.7
Low Income Food Deficit Countries (FAO),,1998,390017.38,36560.72,182167.88,1515168.9,3501614.5,721622.94,828605.1
Low Income Food Deficit Countries (FAO),,1999,392643.94,39111.53,181792.77,1607946.4,3639797.5,762259.75,852242.1
Low Income Food Deficit Countries (FAO),,2000,399588.94,42880.13,181880.95,1603808.1,3578189.8,786898.1,891238.3
Low Income Food Deficit Countries (FAO),,2001,407318.5,44819.21,191111.84,1630000.2,3638582,809852.56,994656.9
Low Income Food Deficit Countries (FAO),,2002,415832.78,43063.18,191094.06,1590497.5,3777875,835044.4,1021331.9
Low Income Food Deficit Countries (FAO),,2003,425487.7,47776.08,204555.66,1670309.1,3872536,849673.6,1122927.8
Low Income Food Deficit Countries (FAO),,2004,434762.1,38928.52,213452.55,1721029.8,3974971.8,879997.4,1173282
Low Income Food Deficit Countries (FAO),,2005,447183.16,41465.41,181794.78,1839855.6,4170669.5,909615.06,1211471.4
Low Income Food Deficit Countries (FAO),,2006,457076.47,39847.49,221781.73,1867108.1,4276576,884321.94,1234340.8
Low Income Food Deficit Countries (FAO),,2007,468162.06,40461.72,275358.34,1914642.5,4328578.5,893643.9,1295080.8
Low Income Food Deficit Countries (FAO),,2008,481835.94,40855.09,308678.8,1978576.5,4485202,917174.94,1354830.6
Low Income Food Deficit Countries (FAO),,2009,492685.38,41283.85,296169.7,2027494.2,4641608,931230,1419567.2
Low Income Food Deficit Countries (FAO),,2010,506430.75,41495.99,314304.03,2190958.5,4858640,946070.75,1515532.1
Low Income Food Deficit Countries (FAO),,2011,521556.25,42342.54,324265.88,2318267,4981238.5,991061.75,1610808.1
Low Income Food Deficit Countries (FAO),,2012,531045.7,45603.09,330735.22,2300119.5,5093682,1024970.3,1598302.1
Low Income Food Deficit Countries (FAO),,2013,531956.2,46538.45,330743.88,2372897.5,5201720,1076438.5,1675640.6
Low Income Food Deficit Countries (FAO),,2014,535284.3,44413.28,329440.4,2475224,5166385,1114609.5,1722415.9
Low Income Food Deficit Countries (FAO),,2015,555541.8,48835.31,337536.97,2540098.5,5441769.5,1148618,1836163.6
Low Income Food Deficit Countries (FAO),,2016,550231.25,48980.28,331669.62,2567971.5,5275855.5,1184267.6,1955892.8
Low Income Food Deficit Countries (FAO),,2017,560256.56,49421.01,333503.8,2535666.8,5466459.5,1236515.8,2108605.2
Low Income Food Deficit Countries (FAO),,2018,567818,50551.94,319424.25,2604078,5867586.5,1338954.6,2229440.8
Low Income Food Deficit Countries (FAO),,2019,572147.7,49856.71,361229.53,2747232.8,6054908.5,1283167.5,2215718
Low Income Food Deficit Countries (FAO),,2020,570271.44,51807.44,353107.3,2881808.5,5991911,1292894.1,2332035.2
Low Income Food Deficit Countries (FAO),,2021,577433.44,53679.07,329594.66,2863383.5,6147387,1248740.8,2468030.8
Low Income Food Deficit Countries (FAO),,2022,583520.94,55846.61,313575.88,2893194.5,6212295,1416771,2528463
Low Income Food Deficit Countries (FAO),,2023,590350.1,56660.26,344712.22,2989721,6298160,1333388.9,2543949
Low-income countries,,1961,127270,1659.4,17938,274270.6,456091,106580.92,103375.92
Low-income countries,,1962,128410,1722.45,19054.74,280734.5,470151.66,110406.85,106616.89
Low-income countries,,1963,131790,1888.95,22727.36,292477.66,483241.2,115499.35,110326.79
Low-income countries,,1964,132970,1988.35,21106,301316.84,494850.2,122851.28,115367.68
Low-income countries,,1965,137320,2153.8,21246.6,314996.53,482873.1,125476.24,120241.49
Low-income countries,,1966,135950,2257.35,21494,328111.25,534296.75,131802.61,125020.9
Low-income countries,,1967,136680,2283.95,21478,348122.1,552453.44,139274.47,133085.58
Low-income countries,,1968,136320,2380,26033,366029.34,568282.7,143623.56,139284.31
Low-income countries,,1969,135710,2489.4,24874,369268.3,571676.75,148706.92,151704.27
Low-income countries,,1970,136050,2552.45,25528,378601.8,563819.8,164765.31,161450.66
Low-income countries,,1971,137450,2812.15,25996,380604.7,557965.6,178515.75,171391.78
Low-income countries,,1972,137450,2677.3,27496,355744.3,556275.44,194972.5,170789.44
Low-income countries,,1973,137650,2351.35,25759,349076.2,547509.8,193240.86,176224.06
Low-income countries,,1974,138100,2549.45,27370,368209.9,561277.5,208787.73,177855.5
Low-income countries,,1975,137030,2689,26137,392951.4,586725.06,220984.6,191611.42
Low-income countries,,1976,136670,2873.5,25965.6,424426.2,610836.8,228741.94,195267.4
Low-income countries,,1977,137770,2991.4,26774,459071.4,626289.6,241392.02,209937.9
Low-income countries,,1978,135280,3063.5,28520.8,477245.3,711557.75,252554.89,224195.4
Low-income countries,,1979,138300,3101.2,28531.6,497405,691606.9,264567.9,240146.6
Low-income countries,,1980,139400,3236.5,31747,533536.75,719844,277356.88,245475.3
Low-income countries,,1981,139200,3191.25,33498,547121.94,753958,297811.25,279253.5
Low-income countries,,1982,140100,2853.75,33542.8,557492.2,771952.44,295202.12,297965.1
Low-income countries,,1983,141000,2986.45,31350,560009.2,779234.75,310779.75,315424.7
Low-income countries,,1984,141750,1993.6,32464.02,530853.8,793321.4,319904.12,333498.8
Low-income countries,,1985,142650,1659.27,31715.9,509818.1,795723.5,332027.3,369498.1
Low-income countries,,1986,143850,1727.67,34655.28,516324.8,768746.3,346157,388314.6
Low-income countries,,1987,146700,1715.75,35987.84,552391.8,795858.7,371248.66,373789.3
Low-income countries,,1988,149100,1791.08,36387.5,590487.5,831019.2,385584.6,406099.1
Low-income countries,,1989,152550,1846.9,43565.74,624597.2,853009.6,409075.5,382749.9
Low-income countries,,1990,154468,1833.78,49052.34,640729.06,885589.06,482203.5,383354.2
Low-income countries,,1991,148261.53,1905.85,47486.46,591213.4,780109.25,533627.7,456404.78
Low-income countries,,1992,153577.9,1966.57,49601.29,561189.94,793633.3,497030.38,483172.88
Low-income countries,,1993,231618.89,2067.44,58360.37,617927.6,1082297.1,497986.5,514919.75
Low-income countries,,1994,236488.36,2205.78,59704.29,656828.5,1101995.1,506362.6,514614.06
Low-income countries,,1995,240849.56,2293.3699,62321.68,670943.4,1130831.5,520444.38,521506.78
Low-income countries,,1996,244878.16,2416.12,64370.82,709489.5,1232079.4,520187.34,533173
Low-income countries,,1997,247376.08,2409.08,64049.85,741892.25,1245321.2,527546.3,549279.2
Low-income countries,,1998,253344.23,2491.35,68471.87,801054.94,1293140.5,564438,572396.75
Low-income countries,,1999,251333.48,2607.41,66650.77,845958.06,1312097.4,602551.8,591095.3
Low-income countries,,2000,254217.94,2505.3,65353.95,811594.44,1262838.4,622913.44,616028.2
Low-income countries,,2001,256713.8,2998.98,70864.85,807311.5,1259676.4,639768.56,671601.25
Low-income countries,,2002,259571.81,3089.28,70225.07,748321.9,1379053.1,670642.94,707346.3
Low-income countries,,2003,262106.73,3246.74,78151.64,810657.7,1420959.5,680407.94,776076.9
Low-income countries,,2004,265249.5,3515.65,76159.55,859763.1,1467789,705384.3,792354.1
Low-income countries,,2005,270630.84,3410.87,76475.77,914649.06,1530260.1,738586.4,803893.1
Low-income countries,,2006,274439.38,2921.13,75496.73,943573.2,1578229.2,705903,805352.06
Low-income countries,,2007,278646.12,3492.7,80346.33,971335.06,1628353.4,716404.7,835006.2
Low-income countries,,2008,285810.7,3968.1,92614.82,997656.5,1651387.8,732493.4,879170.8
Low-income countries,,2009,290641.28,4187.88,86656.69,1042483.44,1664740.4,738662.1,943786.9
Low-income countries,,2010,296629.2,3875.88,97690.04,1075593.8,1766285.2,744685.6,1000019.6
Low-income countries,,2011,303189.78,4147.3,96451.88,1143187.1,1804001.6,776857.2,1037703.6
